DATE,PRCP,TAVG,TMAX,TMIN
2023-05-28,0.81,19.444444444444443,22.77777777777778,17.22222222222222
2023-05-29,0.0,21.11111111111111,,17.77777777777778
2023-05-30,0.0,21.11111111111111,,
2023-05-31,0.0,20.0,25.555555555555557,17.22222222222222
2023-06-01,0.0,20.0,,16.666666666666668
2023-06-02,0.0,21.11111111111111,,
2023-06-03,0.0,23.88888888888889,,17.22222222222222
2023-06-04,0.0,23.88888888888889,,17.77777777777778
2023-06-05,0.0,20.0,28.333333333333332,16.666666666666668
2023-06-06,0.0,22.22222222222222,,16.666666666666668
2023-06-07,0.0,25.0,,18.333333333333332
2023-06-08,0.0,26.11111111111111,32.22222222222222,20.0
2023-06-09,0.0,23.333333333333332,32.22222222222222,
2023-06-10,0.02,20.555555555555557,,
2023-06-11,0.05,22.77777777777778,,18.333333333333332
2023-06-12,0.0,23.333333333333332,29.444444444444443,
2023-06-13,0.0,23.333333333333332,,
2023-06-14,0.0,22.77777777777778,,18.88888888888889
2023-06-15,,23.88888888888889,,
2023-06-16,,23.333333333333332,,
2023-06-17,,22.22222222222222,,
2023-06-18,,23.88888888888889,,
2023-06-19,,21.11111111111111,,
2023-06-20,,23.333333333333332,,
2023-06-21,0.0,27.77777777777778,,
2023-06-22,0.0,29.444444444444443,,
2023-06-23,0.0,28.88888888888889,,22.22222222222222
2023-06-24,0.0,24.444444444444443,34.44444444444444,
2023-06-25,0.52,22.22222222222222,26.11111111111111,
2023-06-26,0.01,24.444444444444443,,20.555555555555557
2023-06-27,0.43,23.88888888888889,,20.555555555555557
2023-06-28,1.81,26.11111111111111,,20.555555555555557
2023-06-29,0.0,24.444444444444443,28.333333333333332,
2023-06-30,0.0,25.555555555555557,,21.666666666666668
2023-07-01,0.0,25.0,,21.666666666666668
2023-07-02,0.0,25.0,,22.22222222222222
2023-07-03,1.8,25.555555555555557,,23.333333333333332
2023-07-04,0.04,25.0,,
2023-07-05,0.0,29.444444444444443,,21.666666666666668
2023-07-06,0.0,27.77777777777778,,22.22222222222222
2023-07-07,0.0,26.11111111111111,,22.22222222222222
2023-07-08,0.17,26.11111111111111,,
2023-07-09,0.0,28.333333333333332,,23.333333333333332
2023-07-10,0.0,27.22222222222222,,23.333333333333332
2023-07-11,0.0,27.22222222222222,,23.333333333333332
2023-07-12,0.24,26.666666666666668,,23.333333333333332
2023-07-13,0.19,28.333333333333332,,24.444444444444443
2023-07-14,0.0,30.0,,25.0
2023-07-15,0.0,28.333333333333332,,
2023-07-16,0.0,26.666666666666668,33.888888888888886,
2023-07-17,0.0,26.666666666666668,,
2023-07-18,0.0,26.666666666666668,,
2023-07-19,0.0,26.666666666666668,,
2023-07-20,0.0,26.666666666666668,,23.333333333333332
2023-07-21,0.05,26.11111111111111,,24.444444444444443
2023-07-22,1.09,26.666666666666668,30.555555555555557,24.444444444444443
2023-07-23,0.06,27.77777777777778,,
2023-07-24,0.0,28.333333333333332,,24.444444444444443
2023-07-25,0.0,28.333333333333332,,25.555555555555557
2023-07-26,0.4,27.22222222222222,,22.77777777777778
2023-07-27,0.17,27.77777777777778,,22.77777777777778
2023-07-28,0.01,27.77777777777778,,25.0
2023-07-29,0.0,28.333333333333332,,25.555555555555557
2023-07-30,0.0,27.77777777777778,,25.555555555555557
2023-07-31,0.0,27.22222222222222,,25.555555555555557
2023-08-01,0.0,28.333333333333332,,25.555555555555557
2023-08-02,0.0,28.333333333333332,,25.555555555555557
2023-08-03,0.0,28.88888888888889,,26.11111111111111
2023-08-04,0.0,28.88888888888889,,26.11111111111111
2023-08-05,0.0,28.88888888888889,,
2023-08-06,0.6,24.444444444444443,,
2023-08-07,0.0,25.555555555555557,31.11111111111111,
2023-08-08,0.0,26.666666666666668,31.11111111111111,
2023-08-09,0.0,27.77777777777778,33.333333333333336,
2023-08-10,0.0,27.77777777777778,,
2023-08-11,0.0,28.333333333333332,33.333333333333336,23.88888888888889
2023-08-12,0.31,27.77777777777778,,23.88888888888889
2023-08-13,0.41,25.555555555555557,30.0,
2023-08-14,0.0,27.22222222222222,,23.88888888888889
2023-08-15,0.0,28.333333333333332,,
2023-08-16,0.0,28.88888888888889,,
2023-08-17,0.0,28.88888888888889,,
2023-08-18,0.0,28.333333333333332,,
2023-08-19,0.0,28.333333333333332,,25.555555555555557
2023-08-20,0.09,28.333333333333332,,
2023-08-21,2.24,25.555555555555557,31.666666666666668,23.333333333333332
2023-08-22,0.0,26.11111111111111,,
2023-08-23,0.0,25.555555555555557,,
2023-08-24,0.0,26.11111111111111,,
2023-08-25,0.0,26.11111111111111,,
2023-08-26,0.15,25.555555555555557,31.11111111111111,21.666666666666668
2023-08-27,2.52,20.0,29.444444444444443,
2023-08-28,0.16,21.11111111111111,,17.77777777777778
2023-08-29,0.0,23.333333333333332,,
2023-08-30,0.0,23.88888888888889,29.444444444444443,
2023-08-31,0.0,25.0,,
2023-09-01,0.0,25.555555555555557,30.555555555555557,
2023-09-02,0.0,24.444444444444443,,
2023-09-03,0.0,23.88888888888889,,
2023-09-04,0.0,25.555555555555557,,
2023-09-05,0.0,25.555555555555557,,
2023-09-06,0.0,26.11111111111111,,
2023-09-07,0.0,25.555555555555557,32.22222222222222,
2023-09-08,0.0,25.0,,
2023-09-09,0.0,25.555555555555557,,
2023-09-10,0.0,25.0,,
2023-09-11,0.0,26.11111111111111,,
2023-09-12,0.23,22.22222222222222,27.77777777777778,
2023-09-13,0.01,21.666666666666668,,
2023-09-14,0.0,22.77777777777778,,
2023-09-15,0.0,22.77777777777778,,
2023-09-16,0.0,22.77777777777778,,
2023-09-17,0.0,25.0,,21.11111111111111
2023-09-18,0.0,26.11111111111111,,
2023-09-19,0.6,24.444444444444443,,
2023-09-20,0.0,21.11111111111111,,
2023-09-21,,20.555555555555557,,
2023-09-22,,22.77777777777778,,
2023-09-23,0.0,21.666666666666668,,
2023-09-24,,18.333333333333332,,
2023-09-25,,20.555555555555557,,
2023-09-26,0.0,21.11111111111111,,
2023-09-27,0.0,21.666666666666668,26.666666666666668,
2023-09-28,0.0,22.77777777777778,,
2023-09-29,0.0,21.11111111111111,27.77777777777778,
2023-09-30,0.0,19.444444444444443,,
2023-10-01,0.0,20.555555555555557,26.11111111111111,
2023-10-02,0.0,21.666666666666668,,
2023-10-03,0.0,21.666666666666668,,
2023-10-04,0.0,19.444444444444443,,
2023-10-05,0.0,18.333333333333332,25.555555555555557,
2023-10-06,0.0,18.333333333333332,,
2023-10-07,0.0,18.333333333333332,,
2023-10-08,0.0,19.444444444444443,,
2023-10-09,0.0,18.333333333333332,,
2023-10-10,0.0,17.22222222222222,24.444444444444443,
2023-10-11,0.0,18.333333333333332,,
2023-10-12,0.0,19.444444444444443,,
2023-10-13,0.0,18.333333333333332,,
2023-10-14,0.0,16.666666666666668,23.333333333333332,
2023-10-15,0.0,17.77777777777778,,
2023-10-16,0.0,16.666666666666668,25.0,
2023-10-17,0.0,20.0,,
2023-10-18,0.0,20.555555555555557,,
2023-10-19,0.0,17.77777777777778,23.333333333333332,
2023-10-20,0.0,12.777777777777779,21.666666666666668,
2023-10-21,0.0,15.0,,
2023-10-22,0.0,16.666666666666668,,
2023-10-23,0.0,17.22222222222222,,
2023-10-24,0.0,19.444444444444443,,
2023-10-25,0.0,20.0,,
2023-10-26,0.0,15.555555555555555,24.444444444444443,
2023-10-27,0.0,16.11111111111111,,
2023-10-28,0.0,18.333333333333332,,
2023-10-29,0.0,18.88888888888889,,
2023-10-30,0.0,20.0,,
2023-10-31,0.0,20.555555555555557,,
2023-11-01,0.0,21.11111111111111,,
2023-11-02,0.0,20.555555555555557,,
2023-11-03,0.0,15.555555555555555,23.88888888888889,
2023-11-04,0.02,16.11111111111111,20.0,
2023-11-05,0.33,15.0,20.0,
2023-11-06,0.0,8.333333333333334,20.0,
2023-11-07,0.0,10.0,,
2023-11-08,0.0,15.555555555555555,,8.333333333333334
2023-11-09,0.0,8.88888888888889,18.88888888888889,
2023-11-10,0.01,6.111111111111111,15.555555555555555,1.6666666666666667
2023-11-11,0.0,4.444444444444445,8.88888888888889,
2023-11-12,0.0,3.888888888888889,7.222222222222222,
2023-11-13,0.0,3.888888888888889,8.333333333333334,
2023-11-14,0.0,5.0,,
2023-11-15,0.0,8.88888888888889,,
2023-11-16,0.0,6.666666666666667,11.666666666666666,
2023-11-17,0.0,4.444444444444445,10.555555555555555,
2023-11-18,0.0,7.222222222222222,12.222222222222221,
2023-11-19,0.0,8.88888888888889,,
2023-11-20,0.0,11.11111111111111,,
2023-11-21,0.0,13.88888888888889,,
2023-11-22,0.0,11.666666666666666,,
2023-11-23,0.0,3.3333333333333335,17.22222222222222,
2023-11-24,0.0,1.1111111111111112,8.88888888888889,
2023-11-25,0.02,6.111111111111111,10.0,
2023-11-26,0.04,6.111111111111111,10.0,2.7777777777777777
2023-11-27,0.0,5.0,9.444444444444445,
2023-11-28,0.0,3.888888888888889,8.88888888888889,
2023-11-29,0.0,0.5555555555555556,7.222222222222222,
2023-11-30,0.0,-0.5555555555555556,5.0,
2023-12-01,0.0,0.0,4.444444444444445,
2023-12-02,0.0,3.3333333333333335,,
2023-12-03,0.0,5.0,,
2023-12-04,0.0,7.222222222222222,,
2023-12-05,0.0,8.88888888888889,,
2023-12-06,0.0,6.111111111111111,13.333333333333334,
2023-12-07,0.0,10.555555555555555,,
2023-12-08,0.0,11.11111111111111,,
2023-12-09,0.0,8.333333333333334,16.11111111111111,
2023-12-10,0.06,3.3333333333333335,14.444444444444445,
2023-12-11,0.32,0.5555555555555556,7.777777777777778,0.0
2023-12-12,0.0,0.5555555555555556,2.2222222222222223,
2023-12-13,0.03,3.3333333333333335,6.111111111111111,
2023-12-14,0.15,3.3333333333333335,7.777777777777778,
2023-12-15,0.0,-3.888888888888889,7.777777777777778,
2023-12-16,0.0,-7.777777777777778,-0.5555555555555556,
2023-12-17,0.0,-6.666666666666667,-3.888888888888889,
2023-12-18,0.0,-2.7777777777777777,-1.1111111111111112,
2023-12-19,0.0,-5.0,,
2023-12-20,0.0,-8.333333333333334,-0.5555555555555556,
